_key,judge_score,judge_label,judge_reason,judge_raw
FT + RAG||105||6f8493bc4f,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||106||1087f08e78,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||107||bad1e59468,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||108||a36089caeb,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||109||9fab65fed8,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||110||b14d515357,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||111||22e3a2f876,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||112||2779333e18,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||113||501bdc812b,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||114||eb530ba118,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||115||36b820ca03,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||116||648a6d9fb2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||117||6ea76da7b2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||118||ef3e00646a,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||119||1c752ce633,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||120||2a4f601632,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||121||2ecaeebb4e,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||122||3450dbc8b7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||123||a7eb37cc5c,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||124||1e754043e2,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||125||cdafd2b481,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||126||6061b8a43d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||127||6e1ba3cb01,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||128||01ce4e2345,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||129||19cc96dd86,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||130||b28f001919,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||131||00406cf980,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||132||d275370ded,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||133||7e38eafcb3,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||134||52ff2ee0d3,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||135||203016ab87,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||136||d1656ab901,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||137||a0eb98ed09,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||138||a08d4bdb43,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||139||adf1b76418,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||140||9f3a9b99ab,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||141||73f341b7b6,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||142||3781e69b92,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||143||d01ecc9efe,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||144||46f710fea7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||145||9581e3aa70,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||146||529e9fcf78,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||147||680993f14c,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||148||086cae672f,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||149||7df9b88add,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||150||7071ef2689,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||151||ec05d49962,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||152||5394cced7e,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||153||5a67d0f8a8,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||154||668e7eed6b,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||155||cdd4d8325e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||156||b690adb51e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||157||d9d6b83914,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||158||877becd797,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||159||8d2a3bbf7e,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||160||22178f508d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||161||348312795e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||162||e1d2291554,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||163||df84efa3b8,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||164||4cbaa2fd47,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||165||37faefecfc,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||166||0774fdf91c,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||167||c16da347da,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||168||48d5395bda,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||169||80dd068408,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||170||02c1c5652b,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||171||b25859477a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||172||24b5c04c5e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||173||fa6ad055b1,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||174||21a86e104d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||175||e273cc3a84,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||176||c18bbf71a9,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||177||b86e2cff8a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||178||b85101ab12,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||179||d5f2234a6d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||180||7c50ec73cb,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||181||1c7df51d33,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||182||d07a2e67a3,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||183||84fc1dbfe0,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||184||f3eb22f7ca,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||185||b96d75a086,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||186||fb24a7709c,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||187||42e8842913,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||188||fa05358ac0,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||189||25e341f3a1,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||190||6b13c090a2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||191||eec28f4d51,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||192||930248dafa,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||193||593cd4b07e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||194||3842be3add,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||195||7ce94597b1,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||196||9ea455dce8,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||197||bf7c3c0b5f,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||198||3bd1521afd,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||199||800cee2b0b,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||200||df7d562eb5,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||201||77da71d4ee,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||202||2d90302b53,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||203||0edc034798,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||204||7d45d43eb5,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||205||36c2c884c0,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||206||9cdde689ed,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||207||81a21995ea,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||208||cf3cc6708a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||209||55c422e9ba,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||210||836b38c1d2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||211||e1bed40d09,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||212||6554d0d551,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||213||d87c10e451,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||214||42360349a1,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||215||b6f0ecc642,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||216||5729cec2bc,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||217||975ee19dbd,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||218||b13d2d0fc3,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||219||a85a900bf5,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||220||1e0ba8d3d3,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||221||f0c3a1ad2a,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||222||6df552a8ac,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||223||745cb9aff2,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||224||fdeaf9c148,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||225||edd92fd04c,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||226||33427ac12e,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||227||438b452d87,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||228||71865b699b,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||229||16958e30b8,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||230||8e8339644a,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||231||c1b631f35f,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||232||f97f262824,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||233||5df46722a4,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||234||b53549a81a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||235||54ab0dce16,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||236||ccb4889744,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||237||6c3685140d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||238||8735f2769d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||239||2c7ebb08dd,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||240||5d0fe0c6e7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||241||1c3336bb6a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||242||79a85fee31,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||243||49e5ce55b3,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||244||a349e0e023,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||245||4299e1591d,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||246||b31d4e1c9c,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||247||9d6c87a961,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||248||1005c25217,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||249||9b25584376,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||250||f482102973,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||251||7e6b2dd079,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||252||5aec239d66,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||253||516f2b3e61,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||254||bf780ba09a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||255||647a7c55ed,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||256||13bb74cd59,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||257||e24c77ceab,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||258||cd83a899ed,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||259||a8843df1ce,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||260||80a2bc219f,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||261||4f772e4061,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||262||10b5e43181,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||263||29574b28b0,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||264||31f8db74b2,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||265||2a1407e9ba,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||266||82f05264ad,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||267||8b0212daa3,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||268||4628315126,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||269||cb81517bed,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||270||c925926bc6,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||271||07725bde17,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||272||bd6e643bdc,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||273||25e9c9a1b3,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||274||8f421da3fb,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||275||8c43fbd688,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||276||2bc7295244,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||277||5178e70487,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||278||fe9c34f433,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||279||624ea07274,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||280||91241e4214,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||281||e707b4a900,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||282||09f893a9f7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||283||4e81e95ae9,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||284||5d8a4e4456,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||285||a57f4e93bb,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||286||8ba4edb48a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||287||f0e8512875,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||288||97272bf441,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||289||e31d0b993d,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||290||8bd3251b6d,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||291||67791351dd,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||292||b2187a22d2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||293||34448ba613,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||294||2167586a2b,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||295||d790c84713,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||296||5390cac931,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||297||09b249571b,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||298||5948751c3a,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||299||87dfbdec4f,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||300||f8258a10f7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||301||8608713ea9,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||302||41498e7582,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||303||497905fea5,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||304||9167be5002,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||305||e3aeb0612d,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||306||e6d83bc6b1,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||307||8b58605cca,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||308||975003fe00,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||309||fcea2c4365,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||310||2a05e19e2c,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||311||a21329a405,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||312||5bec5595ab,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||313||27be069172,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||314||e3d899981a,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||315||68a050a1e2,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||316||931fd14823,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||317||0b0636fd09,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||318||eb01eb2511,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||319||24eee9f5b7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||320||ce118d0d84,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||321||0406d12277,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||322||3f7f18ca92,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||323||8dbb4b19f8,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||324||38d7cdfb30,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||325||8f6572b6d7,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||326||471108f154,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||327||ab0acc8b4f,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||328||f09d6dee6e,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||329||98875db5b7,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
FT + RAG||330||fd00567be1,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||331||24bee5bf17,1,partially_correct,,"{""score"": 1, ""label"": ""partially_correct""}"
FT + RAG||332||455f4bf06e,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
