_key,judge_score,judge_label,judge_reason,judge_raw
FT + RAG||67||d24365e0d5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response is mostly correct but contains minor omissions. It correctly mentions that for a course"
FT + RAG||68||2198ef53a3,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||69||381b6ca2bb,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||70||c4289bdadc,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||71||940c0f7bc8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||72||c252efd23a,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||73||e4f11d49df,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||74||bda718b4f3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||75||fc1724d666,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||76||c08e97a0d5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||77||3097fdd785,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||78||fd8f7611a0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||79||efb334ed08,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||80||cb47f76248,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||81||ff8863e98c,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||82||3380d066b5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||83||c5c89755fb,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||84||692ae1e1e8,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||85||f19bd45340,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response is mostly correct but contains some minor omissions and inaccuracies. It correctly mentions"
FT + RAG||86||9502eedb9d,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||87||1ebc140368,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||88||3380d066b5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||89||fb0257d668,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||90||46669f8847,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||91||d77290f858,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

The chatbot response is mostly correct but contains minor omissions and an extra detail:

- Correctly mentions scholarships"
FT + RAG||92||05aa4c2001,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||93||2a477c9f17,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||94||f00cf23943,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot mentions the minimum GPA of 2.25 for GED or equivalent"
FT + RAG||95||890a119424,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||96||16c636f848,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||97||8e0348c99b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}
Explanation: The chatbot response mentions that a candidate needs to have a CGPA of at least 3"
FT + RAG||98||78cdfd6697,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||99||9ae30a4458,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||100||7cd611b2b8,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||101||91fffd2140,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||102||b4b27607e6,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response is mostly correct but contains some minor omissions and inaccuracies. It correctly mentions"
FT + RAG||103||76e7ae3f63,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response is partially correct in that it indicates the Vice Chancellor and senior management do"
FT + RAG||104||cedcaf6317,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||105||c14f59d0bc,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||106||9f0b2e5308,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||107||a9506f0ea8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}
Explanation: The chatbot response is partially correct in mentioning the CGPA requirement but is incomplete and potentially misleading"
FT + RAG||108||74c6cc63a0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||109||26b781026b,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||110||f0067090be,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||111||1a7a3e5ed2,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||112||a45baa44d9,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||113||c4149928d1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions the minimum GPA requirements for HSC and SSC exams, which is"
FT + RAG||114||ef06f46095,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||115||d3b181085d,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||116||cac9797d08,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||117||7094e6b299,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||118||f3ac7131ff,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||119||950c6a9a28,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||120||d64bcdbac4,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||121||26b7ca1e09,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||122||93ee406d43,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||123||9b6639e75e,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||124||44300881e2,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||125||369f0b42b4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||126||c451b41322,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||127||74979454e8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||128||59792c0ac9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||129||3dda5c58ed,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||130||82a272778e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||131||a04a910aeb,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||132||39307a2a2e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||133||e89c535a10,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||134||53285e97b9,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||135||21652bc51f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||136||e4f7f6a05a,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||137||16826709da,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||138||86438276c4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||139||9d7e915604,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||140||5e788cfa5d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||141||77d0368ce3,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||142||fddb483383,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||143||484a203ee8,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||144||81827e06bc,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||145||19b52d8045,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||146||0004d804b7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||147||7f4999b8c5,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||148||a4dcd699c1,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||149||fafa60e329,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation:
- The chatbot response correctly mentions scholarships being awarded based on merit, course waivers being possible with permission"
FT + RAG||150||8fa2b046e7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||151||6b7add5e3d,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||152||55f18ab6b3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||153||744f6dea5e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||154||c9641130bb,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||155||af92f70d14,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||156||d86be1daa2,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||157||e74e139a9d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||158||4393038d59,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||159||9d8ad4e21f,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||160||cfa333b796,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||161||de94b19943,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||162||b9bb255a09,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||163||e64aa4365c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||164||87d81a5707,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||165||5ab0d623e4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||166||e65de82270,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||167||57b2465504,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||168||6bb39c31ec,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||169||c9f13c39d2,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||170||fa26642882,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||171||60aacc7bc6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
The chatbot response mentions that the applicant needs to pass Mathematics and Physics at HSC/equ"
FT + RAG||172||4f1935ee2c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||173||17ef314a99,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||174||76981866c7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||175||5d6d4900cd,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||176||c3848fb6c8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||177||049414deda,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions the need for Mathematics and Physics in the HSC/A-Level,"
FT + RAG||178||d9005db5d0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||179||aa53f1f348,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response mentions that the applicant needs to pass Mathematics and Physics at HSC or equivalent level"
FT + RAG||180||355dbe167a,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||181||818d426f80,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||182||3ae59d7192,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||183||c17c988434,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||184||3e65f01ceb,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||185||90f3437824,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||186||3bc799e73f,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||187||a5105bece5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||188||af8919bbf1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||189||b067f8c961,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||190||2f4a7795a7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||191||69caaece9c,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||192||f13304496d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||193||f365ff9e1e,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||194||720b539d96,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||195||d23c925381,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||196||8e5be68905,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||197||f4262eebd5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||198||42ad7eeefb,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||199||1e0f1e9a4a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||200||967a262dc0,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||201||3380d066b5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||202||e716f4add4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||203||26c8707bd4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||204||77f6bd1eb6,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||205||173ee18e9e,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||206||52ab2805c1,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||207||a88d00ca66,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||208||e3c368d1a0,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||209||82150eb749,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||210||54b3a05a3b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||211||e32428c0b5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}
Explanation: The chatbot response correctly mentions the requirements for the MS in CSE program, including the number of"
FT + RAG||212||e419f661b0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||213||b28e5ac2e6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||214||0ed1a3a2c3,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||215||8162436bda,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||216||dafed6be6a,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||217||5e47cbcc17,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}
Explanation: The chatbot response is partially correct in mentioning that a higher CGPA is required if the applicant"
FT + RAG||218||b73a395713,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||219||e3d2442a03,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||220||806c66c6cd,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||221||ce64ce1c9f,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||222||1cf0cb9c9b,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||223||e9fd550ef6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||224||406cdd39d7,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||225||7d947d5d88,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||226||c011d9bb58,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||227||9467e8fa16,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||228||313a14eb22,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||229||8eb20bf6aa,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||230||cadc2d77a4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||231||35e6239411,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||232||38eb0bbc6e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||233||e82919977f,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||234||5673b89d5c,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||235||52380d1efd,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||236||04f48071e8,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||237||d4bd378b6c,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||238||5d3dd88fa3,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||239||2b58bee3b0,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
The chatbot response mentions that the applicant needs to pass Mathematics and Physics at HSC or equivalent"
FT + RAG||240||6947637da1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||241||8791162eef,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||242||07838cd44e,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||243||7050735eb9,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||244||9aacdb3b09,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||245||99a9308162,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||246||e7dd2d1a5e,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||247||04cb61a597,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||248||bf1f244ca1,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation:
- The chatbot response is mostly correct but contains some minor omissions and extra details.
- It"
FT + RAG||249||9d7e915604,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||250||e109075d7e,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||251||e447d538d5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||252||6dba04c3f2,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||253||941c0d4d0e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||254||431978a424,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||255||d5e297a9c4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||256||37ea6207fe,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||257||f95e91cb40,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions the minimum CGPA of 3.5 and subject-wise minimum"
FT + RAG||258||98a9a8791d,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||259||82484bb223,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||260||7f89222a20,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||261||3097fdd785,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||262||aaaa16d9bf,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||263||cd35b4cf86,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||264||9d8caa5c2d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||265||f6d7687a00,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||266||900e65555b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||267||b3a9052da9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||268||f6d7687a00,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||269||94e688edb7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||270||607bb79b3e,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||271||4de31f479e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||272||73f2850a79,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||273||06164a71ce,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation:
- The chatbot response is mostly correct in mentioning that a student can shift to a thesis option for"
FT + RAG||274||bd98ab4441,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||275||d8ca34bfb7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||276||7050821c0c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||277||a63bc40722,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||278||43b6849a31,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||279||b57425d628,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||280||8bc3a19422,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||281||b4911df93c,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||282||302b0ceb6b,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||283||3724f4d795,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||284||a87d33d608,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||285||2894827866,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||286||db6839c4b5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||287||341c30ad07,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||288||3122b7ce7c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||289||f0ecd6da36,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||290||86430e878c,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||291||aadde93fc7,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||292||81eec80ea8,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||293||98ce0515d3,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||294||3137e325c7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||295||4529b3a2d6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||296||ebdb67f612,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||297||c3e9c91bee,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||298||e8714e3587,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||299||c9f8034f81,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||300||4566b2a4e0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||301||d4561f6a89,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||302||14fb3ff449,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||303||e9fd550ef6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||304||ff615f8458,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||305||2b6da3f2c1,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||306||24c1c66c98,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||307||2dfaea5c8a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||308||a71a628500,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||309||69eea99e46,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||310||f727d9eda1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||311||b50ee6bdb1,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||312||4f72ec75e9,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||313||f6b327cfb4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||314||19b2b94b5e,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response is mostly correct but contains minor omissions and an extra detail. It correctly mentions"
FT + RAG||315||b213fdb550,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions the minimum GPA requirement for SSC and HSC, which is correct"
FT + RAG||316||40d820e19c,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||317||87722abfec,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||318||93d358560e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||319||decae1916d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
